,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6096,6097,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991
6097,6098,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
6098,6099,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876
6099,6100,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157
6100,6101,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0.0,350.9082
6101,6102,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735
6102,6103,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095
6103,6104,CA-2014-100111,2024-09-21,2024-09-27,Standard Class,SV-20365,Seth Vernon,Consumer,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.0,20.3898
6104,6105,US-2014-132381,2024-08-23,2024-08-25,First Class,Dp-13240,Dean percer,Home Office,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752
6105,6106,CA-2012-147011,2022-06-18,2022-06-22,Standard Class,HR-14830,Harold Ryan,Corporate,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784
6106,6107,CA-2011-120852,2021-12-20,2021-12-25,Standard Class,WB-21850,William Brown,Consumer,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516
6107,6108,CA-2011-120852,2021-12-20,2021-12-25,Standard Class,WB-21850,William Brown,Consumer,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18
6108,6109,CA-2013-150007,2023-09-12,2023-09-17,Standard Class,AS-10090,Adam Shillingsburg,Consumer,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,0.2,2.1
6109,6110,CA-2013-150007,2023-09-12,2023-09-17,Standard Class,AS-10090,Adam Shillingsburg,Consumer,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436
6110,6111,CA-2013-124590,2023-11-13,2023-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686
6111,6112,CA-2013-124590,2023-11-13,2023-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288
6112,6113,CA-2013-124590,2023-11-13,2023-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444
6113,6114,CA-2013-124590,2023-11-13,2023-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0.0
6114,6115,CA-2013-124590,2023-11-13,2023-11-17,Standard Class,SP-20920,Susan Pistek,Consumer,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392
6115,6116,CA-2013-133802,2023-03-15,2023-03-21,Standard Class,SP-20650,Stephanie Phelps,Corporate,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
6116,6117,US-2013-113677,2023-11-14,2023-11-20,Standard Class,CM-12655,Corinna Mitchell,Home Office,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0.0,592.7896
6117,6118,US-2013-113677,2023-11-14,2023-11-20,Standard Class,CM-12655,Corinna Mitchell,Home Office,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724
6118,6119,CA-2014-143378,2024-09-20,2024-09-26,Standard Class,JR-16210,Justin Ritter,Corporate,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
6119,6120,CA-2014-143378,2024-09-20,2024-09-26,Standard Class,JR-16210,Justin Ritter,Corporate,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538
6120,6121,CA-2014-143378,2024-09-20,2024-09-26,Standard Class,JR-16210,Justin Ritter,Corporate,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824
6121,6122,CA-2014-143378,2024-09-20,2024-09-26,Standard Class,JR-16210,Justin Ritter,Corporate,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388
6122,6123,CA-2014-152660,2024-12-05,2024-12-10,Standard Class,CB-12415,Christy Brittain,Consumer,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176
6123,6124,CA-2012-142139,2022-08-31,2022-09-05,Standard Class,SD-20485,Shirley Daniels,Home Office,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,4,0.2,6.812
6124,6125,CA-2014-145772,2024-06-04,2024-06-08,Standard Class,SS-20140,Saphhira Shifley,Corporate,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025
6125,6126,CA-2014-145772,2024-06-04,2024-06-08,Standard Class,SS-20140,Saphhira Shifley,Corporate,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0.0,5.382
6126,6127,CA-2014-145772,2024-06-04,2024-06-08,Standard Class,SS-20140,Saphhira Shifley,Corporate,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,0.2,1.2714
6127,6128,CA-2013-124100,2023-04-01,2023-04-07,Standard Class,EH-13990,Erica Hackney,Consumer,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666
6128,6129,US-2011-158400,2021-10-25,2021-10-28,First Class,AH-10030,Aaron Hawkins,Corporate,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528
6129,6130,CA-2014-162033,2024-03-27,2024-04-03,Standard Class,EM-14200,Evan Minnotte,Home Office,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0.0,20.7675
6130,6131,CA-2014-162033,2024-03-27,2024-04-03,Standard Class,EM-14200,Evan Minnotte,Home Office,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0.0,1.316
6131,6132,CA-2011-163447,2021-12-27,2021-12-31,Standard Class,TB-21190,Thomas Brumley,Home Office,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674
6132,6133,CA-2014-145737,2024-09-16,2024-09-21,Standard Class,AB-10165,Alan Barnes,Consumer,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355
6133,6134,CA-2013-148096,2023-08-17,2023-08-20,First Class,AO-10810,Anthony O'Donnell,Corporate,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
6134,6135,CA-2013-146766,2023-11-05,2023-11-05,Same Day,TT-21220,Thomas Thornton,Consumer,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0.0,55.912
6135,6136,CA-2012-105613,2022-10-18,2022-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,3,0.2,3.462
6136,6137,CA-2012-105613,2022-10-18,2022-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,6,0.8,-186.5682
6137,6138,US-2013-142251,2023-11-01,2023-11-05,Second Class,FO-14305,Frank Olsen,Consumer,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,0.2,11.2224
6138,6139,CA-2011-131247,2021-03-30,2021-04-04,Standard Class,GA-14725,Guy Armstrong,Consumer,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
6139,6140,US-2012-113593,2022-04-18,2022-04-20,First Class,NC-18415,Nathan Cano,Consumer,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0.0,30.0144
6140,6141,CA-2014-121083,2024-07-10,2024-07-16,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8,5,0.0,134.652
6141,6142,CA-2014-121083,2024-07-10,2024-07-16,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,4,0.0,3.9128
6142,6143,CA-2014-121083,2024-07-10,2024-07-16,Standard Class,JF-15190,Jamie Frazer,Consumer,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142
6143,6144,CA-2014-121083,2024-07-10,2024-07-16,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,119.04,6,0.0,48.8064
6144,6145,CA-2014-151190,2024-06-28,2024-07-02,Standard Class,GT-14710,Greg Tran,Consumer,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,3,0.0,9.2322
6145,6146,CA-2011-133543,2021-12-22,2021-12-26,Standard Class,KM-16660,Khloe Miller,Consumer,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752
6146,6147,CA-2014-105130,2024-11-22,2024-11-26,Standard Class,PJ-18835,Patrick Jones,Corporate,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752
6147,6148,CA-2014-105130,2024-11-22,2024-11-26,Standard Class,PJ-18835,Patrick Jones,Corporate,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2,0.2,14.7668
6148,6149,CA-2013-161928,2023-06-28,2023-06-30,Second Class,AC-10660,Anna Chung,Consumer,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
6149,6150,CA-2014-101322,2024-12-29,2025-01-01,First Class,JG-15310,Jason Gross,Corporate,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704,6,0.2,-34.0704
6150,6151,US-2013-106600,2023-04-09,2023-04-12,First Class,RM-19375,Raymond Messe,Consumer,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0.0,88.725
6151,6152,CA-2011-111871,2021-03-18,2021-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49
6152,6153,CA-2014-139437,2024-07-04,2024-07-09,Standard Class,RD-19585,Rob Dowd,Consumer,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792
6153,6154,CA-2014-151484,2024-04-21,2024-04-24,First Class,CV-12805,Cynthia Voltz,Corporate,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936
6154,6155,CA-2014-151484,2024-04-21,2024-04-24,First Class,CV-12805,Cynthia Voltz,Corporate,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336,3,0.2,5.7753
6155,6156,CA-2014-151484,2024-04-21,2024-04-24,First Class,CV-12805,Cynthia Voltz,Corporate,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1,0.2,33.2704
6156,6157,CA-2014-151484,2024-04-21,2024-04-24,First Class,CV-12805,Cynthia Voltz,Corporate,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,0.2,9.5418
6157,6158,CA-2013-104150,2023-08-04,2023-08-06,Second Class,AG-10330,Alex Grayson,Consumer,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,0.0,38.3238
6158,6159,CA-2013-104150,2023-08-04,2023-08-06,Second Class,AG-10330,Alex Grayson,Consumer,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,0.0,23.4192
6159,6160,CA-2013-161025,2023-12-04,2023-12-10,Standard Class,GM-14440,Gary McGarr,Consumer,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0.0,108.1752
6160,6161,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,3,0.2,28.3479
6161,6162,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852
6162,6163,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962
6163,6164,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737
6164,6165,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992,3,0.2,1.3728
6165,6166,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20.016,3,0.2,5.5044
6166,6167,CA-2011-103989,2021-03-19,2021-03-21,First Class,MC-17605,Matt Connell,Corporate,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.2
6167,6168,CA-2012-142433,2022-04-20,2022-04-25,Standard Class,ES-14020,Erica Smith,Consumer,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,117.456,3,0.2,44.046
6168,6169,CA-2012-132815,2022-09-19,2022-09-22,Second Class,RW-19540,Rick Wilson,Corporate,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2,0.0,11.2504
6169,6170,CA-2011-101266,2021-08-27,2021-08-30,Second Class,MM-17920,Michael Moore,Consumer,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128
6170,6171,CA-2013-141523,2023-12-20,2023-12-25,Second Class,MH-17440,Mark Haberlin,Corporate,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,3,0.2,11.5587
6171,6172,CA-2013-141523,2023-12-20,2023-12-25,Second Class,MH-17440,Mark Haberlin,Corporate,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2,0.0,1.0208
6172,6173,US-2011-106299,2021-08-02,2021-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0.0,12.549
6173,6174,US-2011-106299,2021-08-02,2021-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,2,0.0,9.116
6174,6175,US-2011-106299,2021-08-02,2021-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0.0,226.3626
6175,6176,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,4,0.0,422.51
6176,6177,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96,7,0.0,24.0688
6177,6178,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96,2,0.0,57.3212
6178,6179,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,23.92,4,0.0,11.7208
6179,6180,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96,2,0.0,6.396
6180,6181,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,TEC-PH-10000369,Technology,Phones,HTC One Mini,629.95,5,0.0,176.386
6181,6182,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0.0,32.9817
6182,6183,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6,2,0.0,6.862
6183,6184,CA-2012-158421,2022-09-21,2022-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84,8,0.0,17.7568
6184,6185,CA-2013-143609,2023-12-12,2023-12-14,First Class,DB-13270,Deborah Brumfield,Home Office,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245
6185,6186,CA-2012-138331,2022-08-07,2022-08-12,Standard Class,JK-15625,Jim Karlsson,Consumer,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,0.2,10.68
6186,6187,CA-2012-138954,2022-11-15,2022-11-17,First Class,MH-17785,Maya Herman,Corporate,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755
6187,6188,CA-2012-138954,2022-11-15,2022-11-17,First Class,MH-17785,Maya Herman,Corporate,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944,6,0.2,11.7936
6188,6189,CA-2012-138954,2022-11-15,2022-11-17,First Class,MH-17785,Maya Herman,Corporate,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.04,6,0.0,35.712
6189,6190,CA-2014-157903,2024-04-05,2024-04-09,Standard Class,AM-10705,Anne McFarland,Consumer,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,383.84,4,0.2,47.98
6190,6191,CA-2013-157259,2023-12-25,2023-12-29,Standard Class,JM-15535,Jessica Myrick,Consumer,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,9,0.0,207.8856
6191,6192,CA-2014-107986,2024-12-14,2024-12-14,Same Day,MW-18220,Mitch Webber,Consumer,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888
6192,6193,CA-2014-104927,2024-12-23,2024-12-27,Standard Class,AG-10330,Alex Grayson,Consumer,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,5,0.2,9.072
6193,6194,CA-2014-104927,2024-12-23,2024-12-27,Standard Class,AG-10330,Alex Grayson,Consumer,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,5,0.8,-9.8115
6194,6195,CA-2014-104927,2024-12-23,2024-12-27,Standard Class,AG-10330,Alex Grayson,Consumer,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,75.88,5,0.2,26.558
6195,6196,CA-2014-113453,2024-10-22,2024-10-29,Standard Class,CM-12160,Charles McCrossin,Consumer,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.988,2,0.4,-76.9972
6196,6197,CA-2014-113453,2024-10-22,2024-10-29,Standard Class,CM-12160,Charles McCrossin,Consumer,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,71.376,3,0.2,-4.461
6197,6198,CA-2012-149909,2022-11-13,2022-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,7,0.0,28.6965
6198,6199,CA-2012-149909,2022-11-13,2022-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0.0,13.2522
6199,6200,CA-2012-149909,2022-11-13,2022-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96.08,2,0.0,46.1184
6200,6201,CA-2012-146675,2022-04-16,2022-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968,4,0.2,485.9892
6201,6202,CA-2012-146675,2022-04-16,2022-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,43.56,3,0.2,-4.9005
6202,6203,CA-2013-118332,2023-12-17,2023-12-24,Standard Class,PK-19075,Pete Kriz,Consumer,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049
6203,6204,CA-2013-133669,2023-10-22,2023-10-28,Standard Class,SV-20935,Susan Vittorini,Consumer,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.152,8,0.4,-47.0304
6204,6205,CA-2014-145660,2024-12-02,2024-12-04,First Class,MG-17650,Matthew Grinstein,Home Office,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352
6205,6206,CA-2013-133697,2023-10-21,2023-10-25,Second Class,CM-12445,Chuck Magee,Consumer,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016,7,0.2,15.9425
6206,6207,CA-2013-133697,2023-10-21,2023-10-25,Second Class,CM-12445,Chuck Magee,Consumer,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248,4,0.2,7.89
6207,6208,CA-2013-133697,2023-10-21,2023-10-25,Second Class,CM-12445,Chuck Magee,Consumer,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,1,0.3,-14.5764
6208,6209,CA-2014-148138,2024-09-30,2024-10-04,Standard Class,ME-18010,Michelle Ellison,Corporate,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396
6209,6210,CA-2014-119809,2024-08-19,2024-08-26,Standard Class,YS-21880,Yana Sorensen,Corporate,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528,9,0.2,942.8157
6210,6211,CA-2014-119809,2024-08-19,2024-08-26,Standard Class,YS-21880,Yana Sorensen,Corporate,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0.0,290.0058
6211,6212,CA-2014-119809,2024-08-19,2024-08-26,Standard Class,YS-21880,Yana Sorensen,Corporate,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",65.94,3,0.0,22.4196
6212,6213,CA-2014-149944,2024-11-13,2024-11-17,Second Class,MB-17305,Maria Bertelson,Consumer,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0.0,9.12
6213,6214,CA-2014-149944,2024-11-13,2024-11-17,Second Class,MB-17305,Maria Bertelson,Consumer,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748
6214,6215,CA-2011-128538,2021-10-11,2021-10-15,Standard Class,AS-10240,Alan Shonely,Consumer,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0.0,3.7436
6215,6216,CA-2012-161711,2022-11-28,2022-12-03,Standard Class,MC-17425,Mark Cousins,Corporate,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,3,0.0,27.9456
6216,6217,CA-2012-161711,2022-11-28,2022-12-03,Standard Class,MC-17425,Mark Cousins,Corporate,OFF-EN-10001539,Office Supplies,Envelopes,Staples,62.24,8,0.0,29.2528
6217,6218,US-2012-129553,2022-07-27,2022-08-02,Standard Class,PG-18820,Patrick Gardner,Consumer,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.2997
6218,6219,CA-2013-160220,2023-10-21,2023-10-27,Standard Class,JS-16030,Joy Smith,Consumer,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0.0,35.196
6219,6220,CA-2013-160220,2023-10-21,2023-10-27,Standard Class,JS-16030,Joy Smith,Consumer,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.8346
6220,6221,CA-2013-160220,2023-10-21,2023-10-27,Standard Class,JS-16030,Joy Smith,Consumer,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,0.0,1.4602
